	measure	Group1	Group2	pvalue	corrected
592	c__Betaproteobacteria	10_cre	7_wt	0.7104	1
593	c__Betaproteobacteria	10_cre	9_cre	1	1
594	c__Betaproteobacteria	10_cre	9_wt	1	1
595	c__Betaproteobacteria	10_wt	12_cre	1	1
596	c__Betaproteobacteria	10_wt	12_wt	0.427	1
597	c__Betaproteobacteria	10_wt	5_cre	0.427	1
598	c__Betaproteobacteria	10_wt	5_wt	0.2451	1
599	c__Betaproteobacteria	10_wt	7_cre	0.1281	1
600	c__Betaproteobacteria	10_wt	7_wt	0.6817	1
601	c__Betaproteobacteria	10_wt	9_cre	0.1281	1
602	c__Betaproteobacteria	10_wt	9_wt	0.2451	1
603	c__Betaproteobacteria	12_cre	12_wt	0.6999	1
604	c__Betaproteobacteria	12_cre	5_cre	0.6999	1
605	c__Betaproteobacteria	12_cre	5_wt	0.4497	1
606	c__Betaproteobacteria	12_cre	7_cre	0.2635	1
607	c__Betaproteobacteria	12_cre	7_wt	1	1
608	c__Betaproteobacteria	12_cre	9_cre	0.2635	1
609	c__Betaproteobacteria	12_cre	9_wt	0.4497	1
610	c__Betaproteobacteria	12_wt	5_cre	1	1
611	c__Betaproteobacteria	12_wt	5_wt	1	1
612	c__Betaproteobacteria	12_wt	7_cre	0.7152	1
613	c__Betaproteobacteria	12_wt	7_wt	1	1
614	c__Betaproteobacteria	12_wt	9_cre	0.7152	1
615	c__Betaproteobacteria	12_wt	9_wt	1	1
616	c__Betaproteobacteria	5_cre	5_wt	1	1
617	c__Betaproteobacteria	5_cre	7_cre	0.7152	1
618	c__Betaproteobacteria	5_cre	7_wt	1	1
619	c__Betaproteobacteria	5_cre	9_cre	0.7152	1
620	c__Betaproteobacteria	5_cre	9_wt	1	1
621	c__Betaproteobacteria	5_wt	7_cre	1	1
622	c__Betaproteobacteria	5_wt	7_wt	0.7104	1
623	c__Betaproteobacteria	5_wt	9_cre	1	1
624	c__Betaproteobacteria	5_wt	9_wt	1	1
625	c__Betaproteobacteria	7_cre	7_wt	0.4621	1
626	c__Betaproteobacteria	7_cre	9_cre	1	1
627	c__Betaproteobacteria	7_cre	9_wt	1	1
628	c__Betaproteobacteria	7_wt	9_cre	0.4621	1
629	c__Betaproteobacteria	7_wt	9_wt	0.7104	1
630	c__Betaproteobacteria	9_cre	9_wt	1	1
631	c__Clostridia	10_cre	10_wt	0.1281	1
632	c__Clostridia	10_cre	12_cre	0.4621	1
633	c__Clostridia	10_cre	12_wt	0.7152	1
634	c__Clostridia	10_cre	5_cre	1	1
635	c__Clostridia	10_cre	5_wt	1	1
636	c__Clostridia	10_cre	7_cre	1	1
637	c__Clostridia	10_cre	7_wt	0.4621	1
638	c__Clostridia	10_cre	9_cre	1	1
639	c__Clostridia	10_cre	9_wt	1	1
640	c__Clostridia	10_wt	12_cre	0.6817	1
641	c__Clostridia	10_wt	12_wt	0.427	1
642	c__Clostridia	10_wt	5_cre	0.1281	1
643	c__Clostridia	10_wt	5_wt	0.2451	1
644	c__Clostridia	10_wt	7_cre	0.1281	1
645	c__Clostridia	10_wt	7_wt	0.6817	1
646	c__Clostridia	10_wt	9_cre	0.1281	1
647	c__Clostridia	10_wt	9_wt	0.2451	1
648	c__Clostridia	12_cre	12_wt	1	1
649	c__Clostridia	12_cre	5_cre	0.4621	1
650	c__Clostridia	12_cre	5_wt	0.7104	1
651	c__Clostridia	12_cre	7_cre	0.4621	1
652	c__Clostridia	12_cre	7_wt	1	1
653	c__Clostridia	12_cre	9_cre	0.4621	1
654	c__Clostridia	12_cre	9_wt	0.7104	1
655	c__Clostridia	12_wt	5_cre	0.7152	1
656	c__Clostridia	12_wt	5_wt	1	1
657	c__Clostridia	12_wt	7_cre	0.7152	1
658	c__Clostridia	12_wt	7_wt	1	1
659	c__Clostridia	12_wt	9_cre	0.7152	1
660	c__Clostridia	12_wt	9_wt	1	1
661	c__Clostridia	5_cre	5_wt	1	1
662	c__Clostridia	5_cre	7_cre	1	1
663	c__Clostridia	5_cre	7_wt	0.4621	1
664	c__Clostridia	5_cre	9_cre	1	1
665	c__Clostridia	5_cre	9_wt	1	1
666	c__Clostridia	5_wt	7_cre	1	1
667	c__Clostridia	5_wt	7_wt	0.7104	1
668	c__Clostridia	5_wt	9_cre	1	1
669	c__Clostridia	5_wt	9_wt	1	1
670	c__Clostridia	7_cre	7_wt	0.4621	1
671	c__Clostridia	7_cre	9_cre	1	1
672	c__Clostridia	7_cre	9_wt	1	1
673	c__Clostridia	7_wt	9_cre	0.4621	1
674	c__Clostridia	7_wt	9_wt	0.7104	1
675	c__Clostridia	9_cre	9_wt	1	1
676	c__Deferribacteres	10_cre	10_wt	0.5977	1
677	c__Deferribacteres	10_cre	12_cre	1	1
678	c__Deferribacteres	10_cre	12_wt	1	1
679	c__Deferribacteres	10_cre	5_cre	1	1
680	c__Deferribacteres	10_cre	5_wt	1	1
681	c__Deferribacteres	10_cre	7_cre	1	1
682	c__Deferribacteres	10_cre	7_wt	0.5977	1
683	c__Deferribacteres	10_cre	9_cre	1	1
684	c__Deferribacteres	10_cre	9_wt	1	1
685	c__Deferribacteres	10_wt	12_cre	0.3295	1
686	c__Deferribacteres	10_wt	12_wt	0.3295	1
687	c__Deferribacteres	10_wt	5_cre	0.5977	1
688	c__Deferribacteres	10_wt	5_wt	1	1
689	c__Deferribacteres	10_wt	7_cre	0.5977	1
690	c__Deferribacteres	10_wt	7_wt	1	1
691	c__Deferribacteres	10_wt	9_cre	0.5977	1
692	c__Deferribacteres	10_wt	9_wt	1	1
693	c__Deferribacteres	12_cre	12_wt	1	1
694	c__Deferribacteres	12_cre	5_cre	1	1
695	c__Deferribacteres	12_cre	5_wt	0.6513	1
696	c__Deferribacteres	12_cre	7_cre	1	1
697	c__Deferribacteres	12_cre	7_wt	0.3295	1
698	c__Deferribacteres	12_cre	9_cre	1	1
699	c__Deferribacteres	12_cre	9_wt	0.6513	1
700	c__Deferribacteres	12_wt	5_cre	1	1
701	c__Deferribacteres	12_wt	5_wt	0.6513	1
702	c__Deferribacteres	12_wt	7_cre	1	1
703	c__Deferribacteres	12_wt	7_wt	0.3295	1
704	c__Deferribacteres	12_wt	9_cre	1	1
705	c__Deferribacteres	12_wt	9_wt	0.6513	1
706	c__Deferribacteres	5_cre	5_wt	1	1
707	c__Deferribacteres	5_cre	7_cre	1	1
708	c__Deferribacteres	5_cre	7_wt	0.5977	1
709	c__Deferribacteres	5_cre	9_cre	1	1
710	c__Deferribacteres	5_cre	9_wt	1	1
711	c__Deferribacteres	5_wt	7_cre	1	1
712	c__Deferribacteres	5_wt	7_wt	1	1
713	c__Deferribacteres	5_wt	9_cre	1	1
714	c__Deferribacteres	5_wt	9_wt	1	1
715	c__Deferribacteres	7_cre	7_wt	0.5977	1
716	c__Deferribacteres	7_cre	9_cre	1	1
717	c__Deferribacteres	7_cre	9_wt	1	1
718	c__Deferribacteres	7_wt	9_cre	0.5977	1
719	c__Deferribacteres	7_wt	9_wt	1	1
720	c__Deferribacteres	9_cre	9_wt	1	1
721	c__Deltaproteobacteria	10_cre	10_wt	0.2451	1
722	c__Deltaproteobacteria	10_cre	12_cre	0.7104	1
723	c__Deltaproteobacteria	10_cre	12_wt	0.7104	1
724	c__Deltaproteobacteria	10_cre	5_cre	1	1
725	c__Deltaproteobacteria	10_cre	5_wt	1	1
726	c__Deltaproteobacteria	10_cre	7_cre	1	1
727	c__Deltaproteobacteria	10_cre	7_wt	0.4497	1
728	c__Deltaproteobacteria	10_cre	9_cre	1	1
729	c__Deltaproteobacteria	10_cre	9_wt	1	1
730	c__Deltaproteobacteria	10_wt	12_cre	0.6817	1
731	c__Deltaproteobacteria	10_wt	12_wt	0.6817	1
732	c__Deltaproteobacteria	10_wt	5_cre	0.427	1
733	c__Deltaproteobacteria	10_wt	5_wt	0.2451	1
734	c__Deltaproteobacteria	10_wt	7_cre	0.427	1
735	c__Deltaproteobacteria	10_wt	7_wt	1	1
736	c__Deltaproteobacteria	10_wt	9_cre	0.1281	1
737	c__Deltaproteobacteria	10_wt	9_wt	0.427	1
738	c__Deltaproteobacteria	12_cre	12_wt	1	1
739	c__Deltaproteobacteria	12_cre	5_cre	1	1
740	c__Deltaproteobacteria	12_cre	5_wt	0.7104	1
741	c__Deltaproteobacteria	12_cre	7_cre	1	1
742	c__Deltaproteobacteria	12_cre	7_wt	1	1
743	c__Deltaproteobacteria	12_cre	9_cre	0.4621	1
744	c__Deltaproteobacteria	12_cre	9_wt	1	1
745	c__Deltaproteobacteria	12_wt	5_cre	1	1
746	c__Deltaproteobacteria	12_wt	5_wt	0.7104	1
747	c__Deltaproteobacteria	12_wt	7_cre	1	1
748	c__Deltaproteobacteria	12_wt	7_wt	1	1
749	c__Deltaproteobacteria	12_wt	9_cre	0.4621	1
750	c__Deltaproteobacteria	12_wt	9_wt	1	1
751	c__Deltaproteobacteria	5_cre	5_wt	1	1
752	c__Deltaproteobacteria	5_cre	7_cre	1	1
753	c__Deltaproteobacteria	5_cre	7_wt	0.6999	1
754	c__Deltaproteobacteria	5_cre	9_cre	0.7152	1
755	c__Deltaproteobacteria	5_cre	9_wt	1	1
756	c__Deltaproteobacteria	5_wt	7_cre	1	1
757	c__Deltaproteobacteria	5_wt	7_wt	0.4497	1
758	c__Deltaproteobacteria	5_wt	9_cre	1	1
759	c__Deltaproteobacteria	5_wt	9_wt	1	1
760	c__Deltaproteobacteria	7_cre	7_wt	0.6999	1
761	c__Deltaproteobacteria	7_cre	9_cre	0.7152	1
762	c__Deltaproteobacteria	7_cre	9_wt	1	1
763	c__Deltaproteobacteria	7_wt	9_cre	0.2635	1
764	c__Deltaproteobacteria	7_wt	9_wt	0.6999	1
765	c__Deltaproteobacteria	9_cre	9_wt	0.7152	1
766	c__Erysipelotrichia	10_cre	10_wt	0.3295	0.9267
767	c__Erysipelotrichia	10_cre	12_cre	0.0996	0.3201
768	c__Erysipelotrichia	10_cre	12_wt	0.0996	0.3201
769	c__Erysipelotrichia	10_cre	5_cre	0.0996	0.3201
770	c__Erysipelotrichia	10_cre	5_wt	0.0996	0.3201
771	c__Erysipelotrichia	10_cre	7_cre	0.0996	0.3201
772	c__Erysipelotrichia	10_cre	7_wt	0.0996	0.3201
773	c__Erysipelotrichia	10_cre	9_cre	1	1
774	c__Erysipelotrichia	10_cre	9_wt	0.0996	0.3201
775	c__Erysipelotrichia	10_wt	12_cre	1	1
776	c__Erysipelotrichia	10_wt	12_wt	1	1
777	c__Erysipelotrichia	10_wt	5_cre	1	1
778	c__Erysipelotrichia	10_wt	5_wt	1	1
779	c__Erysipelotrichia	10_wt	7_cre	1	1
780	c__Erysipelotrichia	10_wt	7_wt	1	1
781	c__Erysipelotrichia	10_wt	9_cre	0.1686	0.5058
782	c__Erysipelotrichia	10_wt	9_wt	1	1
783	c__Erysipelotrichia	12_cre	12_wt	1	1
784	c__Erysipelotrichia	12_cre	5_cre	1	1
785	c__Erysipelotrichia	12_cre	5_wt	1	1
786	c__Erysipelotrichia	12_cre	7_cre	1	1
787	c__Erysipelotrichia	12_cre	7_wt	1	1
788	c__Erysipelotrichia	12_cre	9_cre	0.0421	0.2706
789	c__Erysipelotrichia	12_cre	9_wt	1	1
790	c__Erysipelotrichia	12_wt	5_cre	1	1
791	c__Erysipelotrichia	12_wt	5_wt	1	1
792	c__Erysipelotrichia	12_wt	7_cre	1	1
793	c__Erysipelotrichia	12_wt	7_wt	1	1
794	c__Erysipelotrichia	12_wt	9_cre	0.0421	0.2706
795	c__Erysipelotrichia	12_wt	9_wt	1	1
796	c__Erysipelotrichia	5_cre	5_wt	1	1
797	c__Erysipelotrichia	5_cre	7_cre	1	1
798	c__Erysipelotrichia	5_cre	7_wt	1	1
799	c__Erysipelotrichia	5_cre	9_cre	0.0421	0.2706
800	c__Erysipelotrichia	5_cre	9_wt	1	1
801	c__Erysipelotrichia	5_wt	7_cre	1	1
802	c__Erysipelotrichia	5_wt	7_wt	1	1
803	c__Erysipelotrichia	5_wt	9_cre	0.0421	0.2706
804	c__Erysipelotrichia	5_wt	9_wt	1	1
805	c__Erysipelotrichia	7_cre	7_wt	1	1
806	c__Erysipelotrichia	7_cre	9_cre	0.0421	0.2706
807	c__Erysipelotrichia	7_cre	9_wt	1	1
808	c__Erysipelotrichia	7_wt	9_cre	0.0421	0.2706
809	c__Erysipelotrichia	7_wt	9_wt	1	1
810	c__Erysipelotrichia	9_cre	9_wt	0.0421	0.2706
811	c__Mollicutes	10_cre	10_wt	0.0996	1
812	c__Mollicutes	10_cre	12_cre	0.3295	1
813	c__Mollicutes	10_cre	12_wt	0.3295	1
814	c__Mollicutes	10_cre	5_cre	0.6513	1
815	c__Mollicutes	10_cre	5_wt	0.6513	1
816	c__Mollicutes	10_cre	7_cre	0.3295	1
817	c__Mollicutes	10_cre	7_wt	0.0996	1
818	c__Mollicutes	10_cre	9_cre	1	1
819	c__Mollicutes	10_cre	9_wt	0.3295	1
820	c__Mollicutes	10_wt	12_cre	1	1
821	c__Mollicutes	10_wt	12_wt	1	1
822	c__Mollicutes	10_wt	5_cre	0.4828	1
823	c__Mollicutes	10_wt	5_wt	0.4828	1
824	c__Mollicutes	10_wt	7_cre	1	1
825	c__Mollicutes	10_wt	7_wt	1	1
826	c__Mollicutes	10_wt	9_cre	0.2241	1
827	c__Mollicutes	10_wt	9_wt	1	1
828	c__Mollicutes	12_cre	12_wt	1	1
829	c__Mollicutes	12_cre	5_cre	1	1
830	c__Mollicutes	12_cre	5_wt	1	1
831	c__Mollicutes	12_cre	7_cre	1	1
832	c__Mollicutes	12_cre	7_wt	1	1
833	c__Mollicutes	12_cre	9_cre	0.5977	1
834	c__Mollicutes	12_cre	9_wt	1	1
835	c__Mollicutes	12_wt	5_cre	1	1
836	c__Mollicutes	12_wt	5_wt	1	1
837	c__Mollicutes	12_wt	7_cre	1	1
838	c__Mollicutes	12_wt	7_wt	1	1
839	c__Mollicutes	12_wt	9_cre	0.5977	1
840	c__Mollicutes	12_wt	9_wt	1	1
841	c__Mollicutes	5_cre	5_wt	1	1
842	c__Mollicutes	5_cre	7_cre	1	1
843	c__Mollicutes	5_cre	7_wt	0.4828	1
844	c__Mollicutes	5_cre	9_cre	1	1
845	c__Mollicutes	5_cre	9_wt	1	1
846	c__Mollicutes	5_wt	7_cre	1	1
847	c__Mollicutes	5_wt	7_wt	0.4828	1
848	c__Mollicutes	5_wt	9_cre	1	1
849	c__Mollicutes	5_wt	9_wt	1	1
850	c__Mollicutes	7_cre	7_wt	1	1
851	c__Mollicutes	7_cre	9_cre	0.5977	1
852	c__Mollicutes	7_cre	9_wt	1	1
853	c__Mollicutes	7_wt	9_cre	0.2241	1
854	c__Mollicutes	7_wt	9_wt	1	1
855	c__Mollicutes	9_cre	9_wt	0.5977	1
856	c__unknown_ Bacteria	10_cre	10_wt	0.6817	1
857	c__unknown_ Bacteria	10_cre	12_cre	1	1
858	c__unknown_ Bacteria	10_cre	12_wt	0.3898	1
859	c__unknown_ Bacteria	10_cre	5_cre	0.3898	1
860	c__unknown_ Bacteria	10_cre	5_wt	0.6817	1
861	c__unknown_ Bacteria	10_cre	7_cre	0.3898	1
862	c__unknown_ Bacteria	10_cre	7_wt	0.1686	1
863	c__unknown_ Bacteria	10_cre	9_cre	1	1
864	c__unknown_ Bacteria	10_cre	9_wt	0.6817	1
865	c__unknown_ Bacteria	10_wt	12_cre	1	1
866	c__unknown_ Bacteria	10_wt	12_wt	1	1
867	c__unknown_ Bacteria	10_wt	5_cre	1	1
868	c__unknown_ Bacteria	10_wt	5_wt	1	1
869	c__unknown_ Bacteria	10_wt	7_cre	1	1
870	c__unknown_ Bacteria	10_wt	7_wt	0.5977	1
871	c__unknown_ Bacteria	10_wt	9_cre	0.427	1
872	c__unknown_ Bacteria	10_wt	9_wt	1	1
873	c__unknown_ Bacteria	12_cre	12_wt	0.6513	1
874	c__unknown_ Bacteria	12_cre	5_cre	0.6513	1
875	c__unknown_ Bacteria	12_cre	5_wt	1	1
876	c__unknown_ Bacteria	12_cre	7_cre	0.6513	1
877	c__unknown_ Bacteria	12_cre	7_wt	0.3295	1
878	c__unknown_ Bacteria	12_cre	9_cre	0.6999	1
879	c__unknown_ Bacteria	12_cre	9_wt	1	1
880	c__unknown_ Bacteria	12_wt	5_cre	1	1
881	c__unknown_ Bacteria	12_wt	5_wt	1	1
882	c__unknown_ Bacteria	12_wt	7_cre	1	1
883	c__unknown_ Bacteria	12_wt	7_wt	1	1
884	c__unknown_ Bacteria	12_wt	9_cre	0.2148	1
885	c__unknown_ Bacteria	12_wt	9_wt	1	1
886	c__unknown_ Bacteria	5_cre	5_wt	1	1
887	c__unknown_ Bacteria	5_cre	7_cre	1	1
888	c__unknown_ Bacteria	5_cre	7_wt	1	1
889	c__unknown_ Bacteria	5_cre	9_cre	0.2148	1
890	c__unknown_ Bacteria	5_cre	9_wt	1	1
891	c__unknown_ Bacteria	5_wt	7_cre	1	1
892	c__unknown_ Bacteria	5_wt	7_wt	0.5977	1
893	c__unknown_ Bacteria	5_wt	9_cre	0.427	1
894	c__unknown_ Bacteria	5_wt	9_wt	1	1
895	c__unknown_ Bacteria	7_cre	7_wt	1	1
896	c__unknown_ Bacteria	7_cre	9_cre	0.2148	1
897	c__unknown_ Bacteria	7_cre	9_wt	1	1
898	c__unknown_ Bacteria	7_wt	9_cre	0.0801	1
899	c__unknown_ Bacteria	7_wt	9_wt	0.5977	1
900	c__unknown_ Bacteria	9_cre	9_wt	0.427	1
901	c__unknown_ Bacteroidetes	10_cre	10_wt	0.2451	1
902	c__unknown_ Bacteroidetes	10_cre	12_cre	0.7104	1
903	c__unknown_ Bacteroidetes	10_cre	12_wt	1	1
904	c__unknown_ Bacteroidetes	10_cre	5_cre	1	1
905	c__unknown_ Bacteroidetes	10_cre	5_wt	1	1
906	c__unknown_ Bacteroidetes	10_cre	7_cre	1	1
907	c__unknown_ Bacteroidetes	10_cre	7_wt	0.4497	1
908	c__unknown_ Bacteroidetes	10_cre	9_cre	1	1
909	c__unknown_ Bacteroidetes	10_cre	9_wt	1	1
910	c__unknown_ Bacteroidetes	10_wt	12_cre	0.6817	1
911	c__unknown_ Bacteroidetes	10_wt	12_wt	0.427	1
912	c__unknown_ Bacteroidetes	10_wt	5_cre	0.1281	1
913	c__unknown_ Bacteroidetes	10_wt	5_wt	0.2451	1
914	c__unknown_ Bacteroidetes	10_wt	7_cre	0.2451	1
915	c__unknown_ Bacteroidetes	10_wt	7_wt	1	1
916	c__unknown_ Bacteroidetes	10_wt	9_cre	0.2451	1
917	c__unknown_ Bacteroidetes	10_wt	9_wt	0.2451	1
918	c__unknown_ Bacteroidetes	12_cre	12_wt	1	1
919	c__unknown_ Bacteroidetes	12_cre	5_cre	0.4621	1
920	c__unknown_ Bacteroidetes	12_cre	5_wt	0.7104	1
921	c__unknown_ Bacteroidetes	12_cre	7_cre	0.7104	1
922	c__unknown_ Bacteroidetes	12_cre	7_wt	1	1
923	c__unknown_ Bacteroidetes	12_cre	9_cre	0.7104	1
924	c__unknown_ Bacteroidetes	12_cre	9_wt	0.7104	1
925	c__unknown_ Bacteroidetes	12_wt	5_cre	0.7152	1
926	c__unknown_ Bacteroidetes	12_wt	5_wt	1	1
927	c__unknown_ Bacteroidetes	12_wt	7_cre	1	1
928	c__unknown_ Bacteroidetes	12_wt	7_wt	0.6999	1
929	c__unknown_ Bacteroidetes	12_wt	9_cre	1	1
930	c__unknown_ Bacteroidetes	12_wt	9_wt	1	1
931	c__unknown_ Bacteroidetes	5_cre	5_wt	1	1
932	c__unknown_ Bacteroidetes	5_cre	7_cre	1	1
933	c__unknown_ Bacteroidetes	5_cre	7_wt	0.2635	1
934	c__unknown_ Bacteroidetes	5_cre	9_cre	1	1
935	c__unknown_ Bacteroidetes	5_cre	9_wt	1	1
936	c__unknown_ Bacteroidetes	5_wt	7_cre	1	1
937	c__unknown_ Bacteroidetes	5_wt	7_wt	0.4497	1
938	c__unknown_ Bacteroidetes	5_wt	9_cre	1	1
939	c__unknown_ Bacteroidetes	5_wt	9_wt	1	1
940	c__unknown_ Bacteroidetes	7_cre	7_wt	0.4497	1
941	c__unknown_ Bacteroidetes	7_cre	9_cre	1	1
942	c__unknown_ Bacteroidetes	7_cre	9_wt	1	1
943	c__unknown_ Bacteroidetes	7_wt	9_cre	0.4497	1
944	c__unknown_ Bacteroidetes	7_wt	9_wt	0.4497	1
945	c__unknown_ Bacteroidetes	9_cre	9_wt	1	1
946	c__unknown_ Firmicutes	10_cre	10_wt	0.3898	1
947	c__unknown_ Firmicutes	10_cre	12_cre	1	1
948	c__unknown_ Firmicutes	10_cre	12_wt	1	1
949	c__unknown_ Firmicutes	10_cre	5_cre	0.4621	1
950	c__unknown_ Firmicutes	10_cre	5_wt	1	1
951	c__unknown_ Firmicutes	10_cre	7_cre	1	1
952	c__unknown_ Firmicutes	10_cre	7_wt	1	1
953	c__unknown_ Firmicutes	10_cre	9_cre	1	1
954	c__unknown_ Firmicutes	10_cre	9_wt	1	1
955	c__unknown_ Firmicutes	10_wt	12_cre	0.6513	1
956	c__unknown_ Firmicutes	10_wt	12_wt	0.2148	1
957	c__unknown_ Firmicutes	10_wt	5_cre	0.0502	1
958	c__unknown_ Firmicutes	10_wt	5_wt	0.2148	1
959	c__unknown_ Firmicutes	10_wt	7_cre	0.6513	1
960	c__unknown_ Firmicutes	10_wt	7_wt	0.3898	1
961	c__unknown_ Firmicutes	10_wt	9_cre	0.2148	1
962	c__unknown_ Firmicutes	10_wt	9_wt	0.2148	1
963	c__unknown_ Firmicutes	12_cre	12_wt	0.6999	1
964	c__unknown_ Firmicutes	12_cre	5_cre	0.2635	1
965	c__unknown_ Firmicutes	12_cre	5_wt	0.6999	1
966	c__unknown_ Firmicutes	12_cre	7_cre	1	1
967	c__unknown_ Firmicutes	12_cre	7_wt	1	1
968	c__unknown_ Firmicutes	12_cre	9_cre	0.6999	1
969	c__unknown_ Firmicutes	12_cre	9_wt	0.6999	1
970	c__unknown_ Firmicutes	12_wt	5_cre	0.7152	1
971	c__unknown_ Firmicutes	12_wt	5_wt	1	1
972	c__unknown_ Firmicutes	12_wt	7_cre	0.6999	1
973	c__unknown_ Firmicutes	12_wt	7_wt	1	1
974	c__unknown_ Firmicutes	12_wt	9_cre	1	1
975	c__unknown_ Firmicutes	12_wt	9_wt	1	1
976	c__unknown_ Firmicutes	5_cre	5_wt	0.7152	1
977	c__unknown_ Firmicutes	5_cre	7_cre	0.2635	1
978	c__unknown_ Firmicutes	5_cre	7_wt	0.4621	1
979	c__unknown_ Firmicutes	5_cre	9_cre	0.7152	1
980	c__unknown_ Firmicutes	5_cre	9_wt	0.7152	1
981	c__unknown_ Firmicutes	5_wt	7_cre	0.6999	1
982	c__unknown_ Firmicutes	5_wt	7_wt	1	1
983	c__unknown_ Firmicutes	5_wt	9_cre	1	1
984	c__unknown_ Firmicutes	5_wt	9_wt	1	1
985	c__unknown_ Firmicutes	7_cre	7_wt	1	1
986	c__unknown_ Firmicutes	7_cre	9_cre	0.6999	1
987	c__unknown_ Firmicutes	7_cre	9_wt	0.6999	1
988	c__unknown_ Firmicutes	7_wt	9_cre	1	1
989	c__unknown_ Firmicutes	7_wt	9_wt	1	1
990	c__unknown_ Firmicutes	9_cre	9_wt	1	1
991	o__Anaeroplasmatales	10_cre	10_wt	0.0996	1
992	o__Anaeroplasmatales	10_cre	12_cre	0.3295	1
993	o__Anaeroplasmatales	10_cre	12_wt	0.3295	1
994	o__Anaeroplasmatales	10_cre	5_cre	0.6513	1
995	o__Anaeroplasmatales	10_cre	5_wt	0.6513	1
996	o__Anaeroplasmatales	10_cre	7_cre	0.3295	1
997	o__Anaeroplasmatales	10_cre	7_wt	0.0996	1
998	o__Anaeroplasmatales	10_cre	9_cre	1	1
999	o__Anaeroplasmatales	10_cre	9_wt	0.3295	1
1000	o__Anaeroplasmatales	10_wt	12_cre	1	1
1001	o__Anaeroplasmatales	10_wt	12_wt	1	1
1002	o__Anaeroplasmatales	10_wt	5_cre	0.4828	1
1003	o__Anaeroplasmatales	10_wt	5_wt	0.4828	1
1004	o__Anaeroplasmatales	10_wt	7_cre	1	1
1005	o__Anaeroplasmatales	10_wt	7_wt	1	1
1006	o__Anaeroplasmatales	10_wt	9_cre	0.2241	1
1007	o__Anaeroplasmatales	10_wt	9_wt	1	1
1008	o__Anaeroplasmatales	12_cre	12_wt	1	1
1009	o__Anaeroplasmatales	12_cre	5_cre	1	1
1010	o__Anaeroplasmatales	12_cre	5_wt	1	1
1011	o__Anaeroplasmatales	12_cre	7_cre	1	1
1012	o__Anaeroplasmatales	12_cre	7_wt	1	1
1013	o__Anaeroplasmatales	12_cre	9_cre	0.5977	1
1014	o__Anaeroplasmatales	12_cre	9_wt	1	1
1015	o__Anaeroplasmatales	12_wt	5_cre	1	1
1016	o__Anaeroplasmatales	12_wt	5_wt	1	1
1017	o__Anaeroplasmatales	12_wt	7_cre	1	1
1018	o__Anaeroplasmatales	12_wt	7_wt	1	1
1019	o__Anaeroplasmatales	12_wt	9_cre	0.5977	1
1020	o__Anaeroplasmatales	12_wt	9_wt	1	1
1021	o__Anaeroplasmatales	5_cre	5_wt	1	1
1022	o__Anaeroplasmatales	5_cre	7_cre	1	1
1023	o__Anaeroplasmatales	5_cre	7_wt	0.4828	1
1024	o__Anaeroplasmatales	5_cre	9_cre	1	1
1025	o__Anaeroplasmatales	5_cre	9_wt	1	1
1026	o__Anaeroplasmatales	5_wt	7_cre	1	1
1027	o__Anaeroplasmatales	5_wt	7_wt	0.4828	1
1028	o__Anaeroplasmatales	5_wt	9_cre	1	1
1029	o__Anaeroplasmatales	5_wt	9_wt	1	1
1030	o__Anaeroplasmatales	7_cre	7_wt	1	1
1031	o__Anaeroplasmatales	7_cre	9_cre	0.5977	1
1032	o__Anaeroplasmatales	7_cre	9_wt	1	1
1033	o__Anaeroplasmatales	7_wt	9_cre	0.2241	1
1034	o__Anaeroplasmatales	7_wt	9_wt	1	1
1035	o__Anaeroplasmatales	9_cre	9_wt	0.5977	1
1036	o__Bacteroidales	10_cre	10_wt	0.1281	1
1037	o__Bacteroidales	10_cre	12_cre	0.4621	1
1038	o__Bacteroidales	10_cre	12_wt	0.7152	1
1039	o__Bacteroidales	10_cre	5_cre	1	1
1040	o__Bacteroidales	10_cre	5_wt	1	1
1041	o__Bacteroidales	10_cre	7_cre	1	1
1042	o__Bacteroidales	10_cre	7_wt	0.4621	1
1043	o__Bacteroidales	10_cre	9_cre	1	1
1044	o__Bacteroidales	10_cre	9_wt	1	1
