	measure	Group1	Group2	pvalue	corrected
1126	OTU_16	10_cre	10_wt	0.1686	0.9885
1127	OTU_16	10_cre	12_cre	0.3898	1
1128	OTU_16	10_cre	12_wt	0.6817	1
1129	OTU_16	10_cre	5_cre	0.7104	1
1130	OTU_16	10_cre	5_wt	1	1
1131	OTU_16	10_cre	7_cre	0.1686	0.9885
1132	OTU_16	10_cre	7_wt	1	1
1133	OTU_16	10_cre	9_cre	1	1
1134	OTU_16	10_cre	9_wt	1	1
1135	OTU_16	10_wt	12_cre	1	1
1136	OTU_16	10_wt	12_wt	0.5977	1
1137	OTU_16	10_wt	5_cre	0.0352	0.792
1138	OTU_16	10_wt	5_wt	0.3295	0.9885
1139	OTU_16	10_wt	7_cre	1	1
1140	OTU_16	10_wt	7_wt	0.3295	0.9885
1141	OTU_16	10_wt	9_cre	0.0801	0.9011
1142	OTU_16	10_wt	9_wt	0.3295	0.9885
1143	OTU_16	12_cre	12_wt	1	1
1144	OTU_16	12_cre	5_cre	0.1086	0.9774
1145	OTU_16	12_cre	5_wt	0.6513	1
1146	OTU_16	12_cre	7_cre	1	1
1147	OTU_16	12_cre	7_wt	0.6513	1
1148	OTU_16	12_cre	9_cre	0.2148	0.9885
1149	OTU_16	12_cre	9_wt	0.6513	1
1150	OTU_16	12_wt	5_cre	0.2451	0.9885
1151	OTU_16	12_wt	5_wt	1	1
1152	OTU_16	12_wt	7_cre	0.5977	1
1153	OTU_16	12_wt	7_wt	1	1
1154	OTU_16	12_wt	9_cre	0.427	1
1155	OTU_16	12_wt	9_wt	1	1
1156	OTU_16	5_cre	5_wt	0.4497	1
1157	OTU_16	5_cre	7_cre	0.0352	0.792
1158	OTU_16	5_cre	7_wt	0.4497	1
1159	OTU_16	5_cre	9_cre	1	1
1160	OTU_16	5_cre	9_wt	0.4497	1
1161	OTU_16	5_wt	7_cre	0.3295	0.9885
1162	OTU_16	5_wt	7_wt	1	1
1163	OTU_16	5_wt	9_cre	0.6999	1
1164	OTU_16	5_wt	9_wt	1	1
1165	OTU_16	7_cre	7_wt	0.3295	0.9885
1166	OTU_16	7_cre	9_cre	0.0801	0.9011
1167	OTU_16	7_cre	9_wt	0.3295	0.9885
1168	OTU_16	7_wt	9_cre	0.6999	1
1169	OTU_16	7_wt	9_wt	1	1
1170	OTU_16	9_cre	9_wt	0.6999	1
1171	OTU_67	10_cre	10_wt	0.427	1
1172	OTU_67	10_cre	12_cre	1	1
1173	OTU_67	10_cre	12_wt	1	1
1174	OTU_67	10_cre	5_cre	0.427	1
1175	OTU_67	10_cre	5_wt	1	1
1176	OTU_67	10_cre	7_cre	0.427	1
1177	OTU_67	10_cre	7_wt	0.6999	1
1178	OTU_67	10_cre	9_cre	0.6999	1
1179	OTU_67	10_cre	9_wt	1	1
1180	OTU_67	10_wt	12_cre	0.6817	1
1181	OTU_67	10_wt	12_wt	0.427	1
1182	OTU_67	10_wt	5_cre	1	1
1183	OTU_67	10_wt	5_wt	0.6817	1
1184	OTU_67	10_wt	7_cre	1	1
1185	OTU_67	10_wt	7_wt	1	1
1186	OTU_67	10_wt	9_cre	1	1
1187	OTU_67	10_wt	9_wt	0.427	1
1188	OTU_67	12_cre	12_wt	1	1
1189	OTU_67	12_cre	5_cre	0.6817	1
1190	OTU_67	12_cre	5_wt	1	1
1191	OTU_67	12_cre	7_cre	0.6817	1
1192	OTU_67	12_cre	7_wt	1	1
1193	OTU_67	12_cre	9_cre	1	1
1194	OTU_67	12_cre	9_wt	1	1
1195	OTU_67	12_wt	5_cre	0.427	1
1196	OTU_67	12_wt	5_wt	1	1
1197	OTU_67	12_wt	7_cre	0.427	1
1198	OTU_67	12_wt	7_wt	0.6999	1
1199	OTU_67	12_wt	9_cre	0.6999	1
1200	OTU_67	12_wt	9_wt	1	1
1201	OTU_67	5_cre	5_wt	0.6817	1
1202	OTU_67	5_cre	7_cre	1	1
1203	OTU_67	5_cre	7_wt	1	1
1204	OTU_67	5_cre	9_cre	1	1
1205	OTU_67	5_cre	9_wt	0.427	1
1206	OTU_67	5_wt	7_cre	0.6817	1
1207	OTU_67	5_wt	7_wt	1	1
1208	OTU_67	5_wt	9_cre	1	1
1209	OTU_67	5_wt	9_wt	1	1
1210	OTU_67	7_cre	7_wt	1	1
1211	OTU_67	7_cre	9_cre	1	1
1212	OTU_67	7_cre	9_wt	0.427	1
1213	OTU_67	7_wt	9_cre	1	1
1214	OTU_67	7_wt	9_wt	0.6999	1
1215	OTU_67	9_cre	9_wt	0.6999	1
1216	OTU_33	10_cre	10_wt	1	1
1217	OTU_33	10_cre	12_cre	1	1
1218	OTU_33	10_cre	12_wt	1	1
1219	OTU_33	10_cre	5_cre	0.4497	1
1220	OTU_33	10_cre	5_wt	0.4497	1
1221	OTU_33	10_cre	7_cre	1	1
1222	OTU_33	10_cre	7_wt	1	1
1223	OTU_33	10_cre	9_cre	0.2635	1
1224	OTU_33	10_cre	9_wt	0.4497	1
1225	OTU_33	10_wt	12_cre	1	1
1226	OTU_33	10_wt	12_wt	0.6817	1
1227	OTU_33	10_wt	5_cre	0.2451	1
1228	OTU_33	10_wt	5_wt	0.2451	1
1229	OTU_33	10_wt	7_cre	0.6817	1
1230	OTU_33	10_wt	7_wt	0.6817	1
1231	OTU_33	10_wt	9_cre	0.1281	1
1232	OTU_33	10_wt	9_wt	0.2451	1
1233	OTU_33	12_cre	12_wt	0.6817	1
1234	OTU_33	12_cre	5_cre	0.2451	1
1235	OTU_33	12_cre	5_wt	0.2451	1
1236	OTU_33	12_cre	7_cre	0.6817	1
1237	OTU_33	12_cre	7_wt	0.6817	1
1238	OTU_33	12_cre	9_cre	0.1281	1
1239	OTU_33	12_cre	9_wt	0.2451	1
1240	OTU_33	12_wt	5_cre	0.7104	1
1241	OTU_33	12_wt	5_wt	0.7104	1
1242	OTU_33	12_wt	7_cre	1	1
1243	OTU_33	12_wt	7_wt	1	1
1244	OTU_33	12_wt	9_cre	0.4621	1
1245	OTU_33	12_wt	9_wt	0.7104	1
1246	OTU_33	5_cre	5_wt	1	1
1247	OTU_33	5_cre	7_cre	0.7104	1
1248	OTU_33	5_cre	7_wt	0.7104	1
1249	OTU_33	5_cre	9_cre	1	1
1250	OTU_33	5_cre	9_wt	1	1
1251	OTU_33	5_wt	7_cre	0.7104	1
1252	OTU_33	5_wt	7_wt	0.7104	1
1253	OTU_33	5_wt	9_cre	1	1
1254	OTU_33	5_wt	9_wt	1	1
1255	OTU_33	7_cre	7_wt	1	1
1256	OTU_33	7_cre	9_cre	0.4621	1
1257	OTU_33	7_cre	9_wt	0.7104	1
1258	OTU_33	7_wt	9_cre	0.4621	1
1259	OTU_33	7_wt	9_wt	0.7104	1
1260	OTU_33	9_cre	9_wt	1	1
1261	OTU_18	10_cre	10_wt	0.2148	1
1262	OTU_18	10_cre	12_cre	1	1
1263	OTU_18	10_cre	12_wt	0.6999	1
1264	OTU_18	10_cre	5_cre	0.7152	1
1265	OTU_18	10_cre	5_wt	1	1
1266	OTU_18	10_cre	7_cre	1	1
1267	OTU_18	10_cre	7_wt	1	1
1268	OTU_18	10_cre	9_cre	1	1
1269	OTU_18	10_cre	9_wt	1	1
1270	OTU_18	10_wt	12_cre	0.3898	1
1271	OTU_18	10_wt	12_wt	0.6513	1
1272	OTU_18	10_wt	5_cre	0.0502	1
1273	OTU_18	10_wt	5_wt	0.2148	1
1274	OTU_18	10_wt	7_cre	0.2148	1
1275	OTU_18	10_wt	7_wt	0.3898	1
1276	OTU_18	10_wt	9_cre	0.2148	1
1277	OTU_18	10_wt	9_wt	0.2148	1
1278	OTU_18	12_cre	12_wt	1	1
1279	OTU_18	12_cre	5_cre	0.4621	1
1280	OTU_18	12_cre	5_wt	1	1
1281	OTU_18	12_cre	7_cre	1	1
1282	OTU_18	12_cre	7_wt	1	1
1283	OTU_18	12_cre	9_cre	1	1
1284	OTU_18	12_cre	9_wt	1	1
1285	OTU_18	12_wt	5_cre	0.2635	1
1286	OTU_18	12_wt	5_wt	0.6999	1
1287	OTU_18	12_wt	7_cre	0.6999	1
1288	OTU_18	12_wt	7_wt	1	1
1289	OTU_18	12_wt	9_cre	0.6999	1
1290	OTU_18	12_wt	9_wt	0.6999	1
1291	OTU_18	5_cre	5_wt	0.7152	1
1292	OTU_18	5_cre	7_cre	0.7152	1
1293	OTU_18	5_cre	7_wt	0.4621	1
1294	OTU_18	5_cre	9_cre	0.7152	1
1295	OTU_18	5_cre	9_wt	0.7152	1
1296	OTU_18	5_wt	7_cre	1	1
1297	OTU_18	5_wt	7_wt	1	1
1298	OTU_18	5_wt	9_cre	1	1
1299	OTU_18	5_wt	9_wt	1	1
1300	OTU_18	7_cre	7_wt	1	1
1301	OTU_18	7_cre	9_cre	1	1
1302	OTU_18	7_cre	9_wt	1	1
1303	OTU_18	7_wt	9_cre	1	1
1304	OTU_18	7_wt	9_wt	1	1
1305	OTU_18	9_cre	9_wt	1	1
1306	OTU_6	10_cre	10_wt	0.3295	0.8095
1307	OTU_6	10_cre	12_cre	0.6513	0.9544
1308	OTU_6	10_cre	12_wt	0.6999	0.9544
1309	OTU_6	10_cre	5_cre	0.4497	0.8095
1310	OTU_6	10_cre	5_wt	0.4497	0.8095
1311	OTU_6	10_cre	7_cre	0.3295	0.8095
1312	OTU_6	10_cre	7_wt	1	1
1313	OTU_6	10_cre	9_cre	1	1
1314	OTU_6	10_cre	9_wt	1	1
1315	OTU_6	10_wt	12_cre	1	1
1316	OTU_6	10_wt	12_wt	0.0801	0.6008
1317	OTU_6	10_wt	5_cre	0.0352	0.396
1318	OTU_6	10_wt	5_wt	0.0352	0.396
1319	OTU_6	10_wt	7_cre	1	1
1320	OTU_6	10_wt	7_wt	0.3295	0.8095
1321	OTU_6	10_wt	9_cre	0.3295	0.8095
1322	OTU_6	10_wt	9_wt	0.3295	0.8095
1323	OTU_6	12_cre	12_wt	0.2148	0.8095
1324	OTU_6	12_cre	5_cre	0.1086	0.6109
1325	OTU_6	12_cre	5_wt	0.1086	0.6109
1326	OTU_6	12_cre	7_cre	1	1
1327	OTU_6	12_cre	7_wt	0.6513	0.9544
1328	OTU_6	12_cre	9_cre	0.6513	0.9544
1329	OTU_6	12_cre	9_wt	0.6513	0.9544
1330	OTU_6	12_wt	5_cre	1	1
1331	OTU_6	12_wt	5_wt	1	1
1332	OTU_6	12_wt	7_cre	0.0801	0.6008
1333	OTU_6	12_wt	7_wt	0.6999	0.9544
1334	OTU_6	12_wt	9_cre	0.6999	0.9544
1335	OTU_6	12_wt	9_wt	0.6999	0.9544
1336	OTU_6	5_cre	5_wt	1	1
1337	OTU_6	5_cre	7_cre	0.0352	0.396
1338	OTU_6	5_cre	7_wt	0.4497	0.8095
1339	OTU_6	5_cre	9_cre	0.4497	0.8095
1340	OTU_6	5_cre	9_wt	0.4497	0.8095
1341	OTU_6	5_wt	7_cre	0.0352	0.396
1342	OTU_6	5_wt	7_wt	0.4497	0.8095
1343	OTU_6	5_wt	9_cre	0.4497	0.8095
1344	OTU_6	5_wt	9_wt	0.4497	0.8095
1345	OTU_6	7_cre	7_wt	0.3295	0.8095
1346	OTU_6	7_cre	9_cre	0.3295	0.8095
1347	OTU_6	7_cre	9_wt	0.3295	0.8095
1348	OTU_6	7_wt	9_cre	1	1
1349	OTU_6	7_wt	9_wt	1	1
1350	OTU_6	9_cre	9_wt	1	1
1351	OTU_26	10_cre	10_wt	1	1
1352	OTU_26	10_cre	12_cre	1	1
1353	OTU_26	10_cre	12_wt	0.2148	0.9666
1354	OTU_26	10_cre	5_cre	0.0502	0.753
1355	OTU_26	10_cre	5_wt	0.6513	1
1356	OTU_26	10_cre	7_cre	0.2148	0.9666
1357	OTU_26	10_cre	7_wt	1	1
1358	OTU_26	10_cre	9_cre	0.6513	1
1359	OTU_26	10_cre	9_wt	0.3898	1
1360	OTU_26	10_wt	12_cre	1	1
1361	OTU_26	10_wt	12_wt	0.2148	0.9666
1362	OTU_26	10_wt	5_cre	0.0502	0.753
1363	OTU_26	10_wt	5_wt	0.6513	1
1364	OTU_26	10_wt	7_cre	0.2148	0.9666
1365	OTU_26	10_wt	7_wt	1	1
1366	OTU_26	10_wt	9_cre	0.6513	1
1367	OTU_26	10_wt	9_wt	0.3898	1
1368	OTU_26	12_cre	12_wt	0.427	1
1369	OTU_26	12_cre	5_cre	0.1281	0.9666
1370	OTU_26	12_cre	5_wt	1	1
1371	OTU_26	12_cre	7_cre	0.427	1
1372	OTU_26	12_cre	7_wt	1	1
1373	OTU_26	12_cre	9_cre	1	1
1374	OTU_26	12_cre	9_wt	0.6817	1
1375	OTU_26	12_wt	5_cre	0.7152	1
1376	OTU_26	12_wt	5_wt	0.6999	1
1377	OTU_26	12_wt	7_cre	1	1
1378	OTU_26	12_wt	7_wt	0.2148	0.9666
1379	OTU_26	12_wt	9_cre	0.6999	1
1380	OTU_26	12_wt	9_wt	1	1
1381	OTU_26	5_cre	5_wt	0.2635	0.9881
1382	OTU_26	5_cre	7_cre	0.7152	1
1383	OTU_26	5_cre	7_wt	0.0502	0.753
1384	OTU_26	5_cre	9_cre	0.2635	0.9881
1385	OTU_26	5_cre	9_wt	0.4621	1
1386	OTU_26	5_wt	7_cre	0.6999	1
1387	OTU_26	5_wt	7_wt	0.6513	1
1388	OTU_26	5_wt	9_cre	1	1
1389	OTU_26	5_wt	9_wt	1	1
1390	OTU_26	7_cre	7_wt	0.2148	0.9666
1391	OTU_26	7_cre	9_cre	0.6999	1
1392	OTU_26	7_cre	9_wt	1	1
1393	OTU_26	7_wt	9_cre	0.6513	1
1394	OTU_26	7_wt	9_wt	0.3898	1
1395	OTU_26	9_cre	9_wt	1	1
1396	OTU_24	10_cre	10_wt	1	1
1397	OTU_24	10_cre	12_cre	1	1
1398	OTU_24	10_cre	12_wt	0.427	1
1399	OTU_24	10_cre	5_cre	1	1
1400	OTU_24	10_cre	5_wt	0.6817	1
1401	OTU_24	10_cre	7_cre	1	1
1402	OTU_24	10_cre	7_wt	1	1
1403	OTU_24	10_cre	9_cre	1	1
1404	OTU_24	10_cre	9_wt	0.427	1
1405	OTU_24	10_wt	12_cre	1	1
1406	OTU_24	10_wt	12_wt	0.427	1
1407	OTU_24	10_wt	5_cre	1	1
1408	OTU_24	10_wt	5_wt	0.6817	1
1409	OTU_24	10_wt	7_cre	1	1
1410	OTU_24	10_wt	7_wt	1	1
1411	OTU_24	10_wt	9_cre	1	1
1412	OTU_24	10_wt	9_wt	0.427	1
1413	OTU_24	12_cre	12_wt	0.2148	1
1414	OTU_24	12_cre	5_cre	1	1
1415	OTU_24	12_cre	5_wt	0.3898	1
1416	OTU_24	12_cre	7_cre	1	1
1417	OTU_24	12_cre	7_wt	1	1
1418	OTU_24	12_cre	9_cre	1	1
1419	OTU_24	12_cre	9_wt	0.2148	1
1420	OTU_24	12_wt	5_cre	0.2148	1
1421	OTU_24	12_wt	5_wt	1	1
1422	OTU_24	12_wt	7_cre	0.2148	1
1423	OTU_24	12_wt	7_wt	0.427	1
1424	OTU_24	12_wt	9_cre	0.427	1
1425	OTU_24	12_wt	9_wt	1	1
1426	OTU_24	5_cre	5_wt	0.3898	1
1427	OTU_24	5_cre	7_cre	1	1
1428	OTU_24	5_cre	7_wt	1	1
1429	OTU_24	5_cre	9_cre	1	1
1430	OTU_24	5_cre	9_wt	0.2148	1
1431	OTU_24	5_wt	7_cre	0.3898	1
1432	OTU_24	5_wt	7_wt	0.6817	1
1433	OTU_24	5_wt	9_cre	0.6817	1
1434	OTU_24	5_wt	9_wt	1	1
1435	OTU_24	7_cre	7_wt	1	1
1436	OTU_24	7_cre	9_cre	1	1
1437	OTU_24	7_cre	9_wt	0.2148	1
1438	OTU_24	7_wt	9_cre	1	1
1439	OTU_24	7_wt	9_wt	0.427	1
1440	OTU_24	9_cre	9_wt	0.427	1
1441	OTU_101	10_cre	10_wt	0.4828	0.9446
1442	OTU_101	10_cre	12_cre	1	1
1443	OTU_101	10_cre	12_wt	0.4828	0.9446
1444	OTU_101	10_cre	5_cre	0.6513	1
1445	OTU_101	10_cre	5_wt	0.1086	0.543
1446	OTU_101	10_cre	7_cre	0.4828	0.9446
1447	OTU_101	10_cre	7_wt	1	1
1448	OTU_101	10_cre	9_cre	1	1
1449	OTU_101	10_cre	9_wt	1	1
1450	OTU_101	10_wt	12_cre	0.2241	0.6488
1451	OTU_101	10_wt	12_wt	1	1
1452	OTU_101	10_wt	5_cre	0.0996	0.543
1453	OTU_101	10_wt	5_wt	0.0063	0.0945
1454	OTU_101	10_wt	7_cre	1	1
1455	OTU_101	10_wt	7_wt	1	1
1456	OTU_101	10_wt	9_cre	0.2241	0.6488
1457	OTU_101	10_wt	9_wt	1	1
1458	OTU_101	12_cre	12_wt	0.2241	0.6488
1459	OTU_101	12_cre	5_cre	1	1
1460	OTU_101	12_cre	5_wt	0.2451	0.6488
1461	OTU_101	12_cre	7_cre	0.2241	0.6488
1462	OTU_101	12_cre	7_wt	0.5977	0.9962
1463	OTU_101	12_cre	9_cre	1	1
1464	OTU_101	12_cre	9_wt	0.5977	0.9962
1465	OTU_101	12_wt	5_cre	0.0996	0.543
1466	OTU_101	12_wt	5_wt	0.0063	0.0945
1467	OTU_101	12_wt	7_cre	1	1
1468	OTU_101	12_wt	7_wt	1	1
1469	OTU_101	12_wt	9_cre	0.2241	0.6488
1470	OTU_101	12_wt	9_wt	1	1
1471	OTU_101	5_cre	5_wt	0.4497	0.9446
1472	OTU_101	5_cre	7_cre	0.0996	0.543
1473	OTU_101	5_cre	7_wt	0.3295	0.7804
1474	OTU_101	5_cre	9_cre	1	1
1475	OTU_101	5_cre	9_wt	0.3295	0.7804
1476	OTU_101	5_wt	7_cre	0.0063	0.0945
1477	OTU_101	5_wt	7_wt	0.0352	0.3168
1478	OTU_101	5_wt	9_cre	0.2451	0.6488
1479	OTU_101	5_wt	9_wt	0.0352	0.3168
1480	OTU_101	7_cre	7_wt	1	1
1481	OTU_101	7_cre	9_cre	0.2241	0.6488
1482	OTU_101	7_cre	9_wt	1	1
1483	OTU_101	7_wt	9_cre	0.5977	0.9962
1484	OTU_101	7_wt	9_wt	1	1
1485	OTU_101	9_cre	9_wt	0.5977	0.9962
1486	OTU_538	10_cre	10_wt	0.5977	0.9606
1487	OTU_538	10_cre	12_cre	1	1
1488	OTU_538	10_cre	12_wt	0.0801	0.3277
1489	OTU_538	10_cre	5_cre	0.1686	0.5058
1490	OTU_538	10_cre	5_wt	0.0352	0.2105
1491	OTU_538	10_cre	7_cre	1	1
1492	OTU_538	10_cre	7_wt	0.3295	0.7061
1493	OTU_538	10_cre	9_cre	1	1
1494	OTU_538	10_cre	9_wt	0.0801	0.3277
1495	OTU_538	10_wt	12_cre	1	1
1496	OTU_538	10_wt	12_wt	0.427	0.8006
1497	OTU_538	10_wt	5_cre	0.6817	0.9687
1498	OTU_538	10_wt	5_wt	0.2451	0.5515
1499	OTU_538	10_wt	7_cre	0.2241	0.5308
1500	OTU_538	10_wt	7_wt	1	1
1501	OTU_538	10_wt	9_cre	0.2241	0.5308
1502	OTU_538	10_wt	9_wt	0.427	0.8006
1503	OTU_538	12_cre	12_wt	0.2148	0.5308
1504	OTU_538	12_cre	5_cre	0.3898	0.7973
1505	OTU_538	12_cre	5_wt	0.1086	0.3491
1506	OTU_538	12_cre	7_cre	0.4828	0.8047
1507	OTU_538	12_cre	7_wt	0.6513	0.9687
1508	OTU_538	12_cre	9_cre	0.4828	0.8047
1509	OTU_538	12_cre	9_wt	0.2148	0.5308
1510	OTU_538	12_wt	5_cre	1	1
1511	OTU_538	12_wt	5_wt	1	1
1512	OTU_538	12_wt	7_cre	0.0169	0.1267
1513	OTU_538	12_wt	7_wt	0.6999	0.9687
1514	OTU_538	12_wt	9_cre	0.0169	0.1267
1515	OTU_538	12_wt	9_wt	1	1
1516	OTU_538	5_cre	5_wt	0.7104	0.9687
1517	OTU_538	5_cre	7_cre	0.0421	0.2105
1518	OTU_538	5_cre	7_wt	1	1
1519	OTU_538	5_cre	9_cre	0.0421	0.2105
1520	OTU_538	5_cre	9_wt	1	1
1521	OTU_538	5_wt	7_cre	0.0063	0.1267
1522	OTU_538	5_wt	7_wt	0.4497	0.8047
1523	OTU_538	5_wt	9_cre	0.0063	0.1267
1524	OTU_538	5_wt	9_wt	1	1
1525	OTU_538	7_cre	7_wt	0.0996	0.3448
1526	OTU_538	7_cre	9_cre	1	1
1527	OTU_538	7_cre	9_wt	0.0169	0.1267
1528	OTU_538	7_wt	9_cre	0.0996	0.3448
1529	OTU_538	7_wt	9_wt	0.6999	0.9687
1530	OTU_538	9_cre	9_wt	0.0169	0.1267
1531	OTU_126	10_cre	10_wt	0.3295	0.9885
1532	OTU_126	10_cre	12_cre	0.0996	0.6403
1533	OTU_126	10_cre	12_wt	0.0996	0.6403
1534	OTU_126	10_cre	5_cre	0.0996	0.6403
1535	OTU_126	10_cre	5_wt	0.0996	0.6403
1536	OTU_126	10_cre	7_cre	0.0996	0.6403
1537	OTU_126	10_cre	7_wt	0.0996	0.6403
1538	OTU_126	10_cre	9_cre	1	1
1539	OTU_126	10_cre	9_wt	0.0996	0.6403
1540	OTU_126	10_wt	12_cre	1	1
1541	OTU_126	10_wt	12_wt	1	1
1542	OTU_126	10_wt	5_cre	1	1
1543	OTU_126	10_wt	5_wt	1	1
1544	OTU_126	10_wt	7_cre	1	1
1545	OTU_126	10_wt	7_wt	1	1
1546	OTU_126	10_wt	9_cre	0.5977	1
1547	OTU_126	10_wt	9_wt	1	1
1548	OTU_126	12_cre	12_wt	1	1
1549	OTU_126	12_cre	5_cre	1	1
1550	OTU_126	12_cre	5_wt	1	1
1551	OTU_126	12_cre	7_cre	1	1
1552	OTU_126	12_cre	7_wt	1	1
1553	OTU_126	12_cre	9_cre	0.2241	0.7203
1554	OTU_126	12_cre	9_wt	1	1
1555	OTU_126	12_wt	5_cre	1	1
1556	OTU_126	12_wt	5_wt	1	1
1557	OTU_126	12_wt	7_cre	1	1
1558	OTU_126	12_wt	7_wt	1	1
1559	OTU_126	12_wt	9_cre	0.2241	0.7203
1560	OTU_126	12_wt	9_wt	1	1
1561	OTU_126	5_cre	5_wt	1	1
1562	OTU_126	5_cre	7_cre	1	1
1563	OTU_126	5_cre	7_wt	1	1
1564	OTU_126	5_cre	9_cre	0.2241	0.7203
1565	OTU_126	5_cre	9_wt	1	1
1566	OTU_126	5_wt	7_cre	1	1
1567	OTU_126	5_wt	7_wt	1	1
1568	OTU_126	5_wt	9_cre	0.2241	0.7203
1569	OTU_126	5_wt	9_wt	1	1
1570	OTU_126	7_cre	7_wt	1	1
1571	OTU_126	7_cre	9_cre	0.2241	0.7203
1572	OTU_126	7_cre	9_wt	1	1
1573	OTU_126	7_wt	9_cre	0.2241	0.7203
1574	OTU_126	7_wt	9_wt	1	1
1575	OTU_126	9_cre	9_wt	0.2241	0.7203
1576	OTU_43	10_cre	10_wt	0.427	1
1577	OTU_43	10_cre	12_cre	0.427	1
1578	OTU_43	10_cre	12_wt	1	1
1579	OTU_43	10_cre	5_cre	1	1
1580	OTU_43	10_cre	5_wt	1	1
1581	OTU_43	10_cre	7_cre	1	1
1582	OTU_43	10_cre	7_wt	0.6999	1
1583	OTU_43	10_cre	9_cre	1	1
1584	OTU_43	10_cre	9_wt	1	1
1585	OTU_43	10_wt	12_cre	1	1
1586	OTU_43	10_wt	12_wt	0.6817	1
1587	OTU_43	10_wt	5_cre	0.2451	1
1588	OTU_43	10_wt	5_wt	0.427	1
1589	OTU_43	10_wt	7_cre	0.427	1
1590	OTU_43	10_wt	7_wt	1	1
1591	OTU_43	10_wt	9_cre	0.6817	1
1592	OTU_43	10_wt	9_wt	0.2451	1
1593	OTU_43	12_cre	12_wt	0.6817	1
1594	OTU_43	12_cre	5_cre	0.2451	1
1595	OTU_43	12_cre	5_wt	0.427	1
1596	OTU_43	12_cre	7_cre	0.427	1
1597	OTU_43	12_cre	7_wt	1	1
1598	OTU_43	12_cre	9_cre	0.6817	1
1599	OTU_43	12_cre	9_wt	0.2451	1
1600	OTU_43	12_wt	5_cre	0.7104	1
1601	OTU_43	12_wt	5_wt	1	1
1602	OTU_43	12_wt	7_cre	1	1
1603	OTU_43	12_wt	7_wt	1	1
1604	OTU_43	12_wt	9_cre	1	1
1605	OTU_43	12_wt	9_wt	0.7104	1
1606	OTU_43	5_cre	5_wt	1	1
1607	OTU_43	5_cre	7_cre	1	1
1608	OTU_43	5_cre	7_wt	0.4497	1
1609	OTU_43	5_cre	9_cre	0.7104	1
1610	OTU_43	5_cre	9_wt	1	1
1611	OTU_43	5_wt	7_cre	1	1
1612	OTU_43	5_wt	7_wt	0.6999	1
1613	OTU_43	5_wt	9_cre	1	1
1614	OTU_43	5_wt	9_wt	1	1
1615	OTU_43	7_cre	7_wt	0.6999	1
1616	OTU_43	7_cre	9_cre	1	1
1617	OTU_43	7_cre	9_wt	1	1
1618	OTU_43	7_wt	9_cre	1	1
1619	OTU_43	7_wt	9_wt	0.4497	1
1620	OTU_43	9_cre	9_wt	0.7104	1
1621	OTU_62	10_cre	10_wt	0.0996	0.2801
1622	OTU_62	10_cre	12_cre	1	1
1623	OTU_62	10_cre	12_wt	0.0996	0.2801
1624	OTU_62	10_cre	5_cre	0.6999	0.9842
1625	OTU_62	10_cre	5_wt	0.6513	0.9842
1626	OTU_62	10_cre	7_cre	1	1
1627	OTU_62	10_cre	7_wt	0.0996	0.2801
1628	OTU_62	10_cre	9_cre	1	1
1629	OTU_62	10_cre	9_wt	0.0996	0.2801
1630	OTU_62	10_wt	12_cre	0.0996	0.2801
1631	OTU_62	10_wt	12_wt	1	1
1632	OTU_62	10_wt	5_cre	0.0169	0.1901
1633	OTU_62	10_wt	5_wt	0.4828	0.8047
1634	OTU_62	10_wt	7_cre	0.2241	0.4802
1635	OTU_62	10_wt	7_wt	1	1
1636	OTU_62	10_wt	9_cre	0.0421	0.2368
1637	OTU_62	10_wt	9_wt	1	1
1638	OTU_62	12_cre	12_wt	0.0996	0.2801
1639	OTU_62	12_cre	5_cre	0.6999	0.9842
1640	OTU_62	12_cre	5_wt	0.6513	0.9842
1641	OTU_62	12_cre	7_cre	1	1
1642	OTU_62	12_cre	7_wt	0.0996	0.2801
1643	OTU_62	12_cre	9_cre	1	1
1644	OTU_62	12_cre	9_wt	0.0996	0.2801
1645	OTU_62	12_wt	5_cre	0.0169	0.1901
1646	OTU_62	12_wt	5_wt	0.4828	0.8047
1647	OTU_62	12_wt	7_cre	0.2241	0.4802
1648	OTU_62	12_wt	7_wt	1	1
1649	OTU_62	12_wt	9_cre	0.0421	0.2368
1650	OTU_62	12_wt	9_wt	1	1
1651	OTU_62	5_cre	5_wt	0.2148	0.4802
1652	OTU_62	5_cre	7_cre	0.427	0.8047
1653	OTU_62	5_cre	7_wt	0.0169	0.1901
1654	OTU_62	5_cre	9_cre	1	1
1655	OTU_62	5_cre	9_wt	0.0169	0.1901
1656	OTU_62	5_wt	7_cre	1	1
1657	OTU_62	5_wt	7_wt	0.4828	0.8047
1658	OTU_62	5_wt	9_cre	0.3898	0.7973
1659	OTU_62	5_wt	9_wt	0.4828	0.8047
1660	OTU_62	7_cre	7_wt	0.2241	0.4802
1661	OTU_62	7_cre	9_cre	0.6817	0.9842
1662	OTU_62	7_cre	9_wt	0.2241	0.4802
1663	OTU_62	7_wt	9_cre	0.0421	0.2368
1664	OTU_62	7_wt	9_wt	1	1
1665	OTU_62	9_cre	9_wt	0.0421	0.2368
1666	OTU_25	10_cre	10_wt	0.1686	0.843
1667	OTU_25	10_cre	12_cre	0.6817	1
1668	OTU_25	10_cre	12_wt	0.0421	0.4736
1669	OTU_25	10_cre	5_cre	1	1
1670	OTU_25	10_cre	5_wt	1	1
